0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.578921568627450922e-01,6.203886274509803345e-01,7.828850980392156877e-01,7.898949019607842681e-01,7.907282352941176207e-01,7.907282352941176207e-01,7.895972549019607545e-01,7.898650980392156740e-01,6.234619607843137068e-01,4.576094117647058201e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.159015686274509349e-01,7.758831372549019889e-01,7.744843137254902032e-01,7.775725490196078171e-01,7.781231372549020087e-01,7.798047058823529554e-01,7.890466666666666740e-01,7.907133333333332681e-01,7.847976470588234887e-01,7.820000000000000284e-01,7.817321568627451089e-01,7.837192156862744508e-01,7.809286274509803505e-01,6.203964705882353270e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.536878431372548537e-01,7.722294117647059419e-01,7.674596078431372703e-01,7.683156862745097460e-01,7.660835294117647187e-01,7.646847058823529331e-01,7.632858823529411474e-01,7.694474509803921336e-01,7.672074509803921138e-01,7.699901960784314436e-01,7.705407843137255242e-01,7.694247058823528995e-01,7.657858823529412051e-01,7.641192156862745000e-01,7.683235294117647385e-01,7.691717647058823326e-01,7.716866666666666319e-01,6.125533333333332831e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.133639215686275126e-01,7.677423529411764314e-01,7.668941176470588372e-01,7.615737254901960851e-01,7.565360784313726050e-01,7.599149019607843725e-01,7.604882352941176871e-01,7.562839215686274486e-01,7.560239215686274106e-01,7.481807843137254777e-01,7.481807843137254777e-01,7.434258823529411586e-01,7.437086274509803197e-01,7.414537254901960583e-01,7.450925490196078638e-01,7.464913725490196494e-01,7.476074509803920520e-01,7.529278431372549152e-01,7.562760784313725670e-01,7.632780392156862659e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.141972549019607541e-01,7.685756862745097839e-01,7.657780392156863236e-01,7.610082352941176520e-01,7.568039215686274135e-01,7.529050980392156811e-01,7.537611764705882678e-01,7.531956862745098347e-01,7.521023529411764441e-01,7.487313725490195582e-01,7.436937254901960781e-01,7.344517647058823595e-01,7.252098039215686409e-01,7.125890196078431549e-01,7.047458823529411109e-01,7.044631372549019499e-01,7.055792156862745745e-01,7.089501960784314605e-01,7.207149019607843599e-01,7.271513725490196256e-01,7.391760784313725630e-01,7.545866666666666278e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.141972549019607541e-01,7.682701960784312778e-01,7.615509803921568510e-01,7.610082352941176520e-01,7.539984313725489606e-01,7.514835294117647724e-01,7.487007843137254426e-01,7.503901960784313818e-01,7.459031372549019823e-01,7.495647058823529107e-01,7.436937254901960781e-01,7.350023529411764400e-01,7.268764705882353461e-01,7.095086274509803115e-01,6.899007843137254792e-01,6.750478431372548549e-01,6.669219607843137609e-01,6.641164705882353081e-01,6.641164705882353081e-01,6.761639215686274795e-01,6.921329411764706174e-01,7.083847058823529164e-01,7.257298039215686059e-01,5.951784313725489994e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.724745098039216273e-01,7.626670588235293646e-01,7.601521568627450653e-01,7.568039215686274135e-01,7.531501960784313665e-01,7.481125490196078864e-01,7.478525490196078485e-01,7.498247058823528377e-01,7.450549019607842771e-01,7.428227450980392499e-01,7.355529411764705205e-01,7.271443137254902656e-01,7.139807843137254695e-01,7.002517647058823513e-01,6.680380392156862746e-01,6.509529411764705120e-01,6.400215686274509652e-01,6.204137254901960219e-01,6.232192156862744747e-01,6.313450980392156797e-01,6.403043137254902373e-01,6.641164705882353081e-01,6.921329411764706174e-01,7.237803921568627397e-01,4.329568627450980367e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.772443137254901879e-01,7.677047058823529557e-01,7.632403921568626792e-01,7.564984313725490184e-01,7.542662745098038801e-01,7.500619607843137526e-01,7.436254901960783759e-01,7.433427450980392148e-01,7.450549019607842771e-01,7.444894117647058440e-01,7.380529411764705783e-01,7.321819607843136346e-01,7.179023529411764359e-01,7.044560784313724788e-01,6.795200000000000129e-01,6.548745098039214785e-01,6.282568627450980658e-01,6.083662745098039615e-01,5.848368627450980517e-01,5.688678431372549138e-01,5.775443137254900883e-01,5.977176470588235757e-01,6.271407843137255522e-01,6.559905882352941031e-01,6.918501960784313454e-01,7.246137254901960922e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.550866666666666394e-01,7.724745098039216273e-01,7.637831372549019893e-01,7.607027450980392569e-01,7.553823529411765048e-01,7.500619607843137526e-01,7.494964705882352085e-01,7.441760784313724564e-01,7.424945098039215097e-01,7.399796078431373214e-01,7.360807843137254780e-01,7.346819607843136923e-01,7.212356862745097352e-01,7.114431372549019361e-01,6.932419607843136600e-01,6.643843137254901166e-01,6.366505882352941903e-01,6.047274509803921561e-01,5.736227450980391218e-01,5.388941176470587457e-01,5.117258823529411416e-01,5.080870588235294472e-01,5.388941176470587457e-01,5.817486274509804378e-01,6.235019607843137468e-01,6.568239215686273447e-01,6.985545098039216416e-01,5.775050980392156807e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
